order_id,customer_id,product_id,order_date,sales,high_value_order
CA-2016-153717,DL-13495,TEC-PH-10002923,2016-12-25,73.98,0
CA-2016-153717,DL-13495,FUR-BO-10004360,2016-12-25,160.98,0
CA-2016-153717,DL-13495,OFF-PA-10002160,2016-12-25,17.34,0
CA-2016-153717,DL-13495,OFF-AR-10002375,2016-12-25,3.28,0
CA-2016-116687,NC-18625,OFF-LA-10000443,2016-05-02,8.856,0
CA-2016-116687,NC-18625,TEC-PH-10001750,2016-05-02,158.376,0
CA-2017-163573,AC-10450,OFF-BI-10004632,2017-11-24,1219.96,1
CA-2016-153416,TS-21340,OFF-BI-10002813,2016-11-24,3.168,0
CA-2016-153416,TS-21340,OFF-PA-10002005,2016-11-24,19.44,0
CA-2016-153416,TS-21340,OFF-ST-10000060,2016-11-24,454.86,0
CA-2016-153416,TS-21340,OFF-BI-10002706,2016-11-24,91.392,0
CA-2018-117394,MM-17920,TEC-AC-10000199,2018-09-04,19.04,0
CA-2018-133823,LP-17080,OFF-PA-10002870,2018-05-11,37.44,0
CA-2018-133823,LP-17080,OFF-LA-10004545,2018-05-11,37.59,0
CA-2018-133823,LP-17080,OFF-BI-10000962,2018-05-11,26.032,0
CA-2015-127523,BG-11695,OFF-AP-10004249,2015-05-11,35.91,0
CA-2018-123239,MG-18145,FUR-FU-10001602,2018-07-27,91.032,0
CA-2018-156769,GZ-14470,OFF-AR-10003179,2018-05-06,54.66,0
CA-2015-127299,JL-15835,OFF-ST-10003722,2015-09-19,67.344,0
CA-2015-127299,JL-15835,TEC-MA-10001127,2015-09-19,2624.985,1
CA-2016-121272,DO-13435,OFF-AP-10001947,2016-03-29,73.28,0
CA-2015-115336,AB-10600,OFF-BI-10001107,2015-11-18,14.48,0
CA-2016-111703,KB-16315,OFF-PA-10000349,2016-07-02,11.952,0
CA-2016-111703,KB-16315,OFF-PA-10003349,2016-07-02,15.552,0
CA-2015-128839,TT-21070,OFF-FA-10002280,2015-09-08,45.0,0
CA-2015-128839,TT-21070,TEC-MA-10000029,2015-09-08,209.97,0
CA-2018-105914,PV-18985,OFF-BI-10002854,2018-10-02,112.12,0
CA-2018-105914,PV-18985,OFF-ST-10003716,2018-10-02,1575.14,1
CA-2018-110926,DD-13570,OFF-FA-10000624,2018-11-19,25.06,0
CA-2017-117226,KD-16495,OFF-BI-10004654,2017-12-30,6.924,0
CA-2018-127313,RA-19285,OFF-ST-10001228,2018-12-01,37.392,0
CA-2018-127313,RA-19285,FUR-FU-10003798,2018-12-01,79.12,0
CA-2017-136287,SS-20590,OFF-LA-10003148,2017-06-13,18.9,0
US-2015-107699,JH-15820,OFF-BI-10001249,2015-05-19,57.42,0
CA-2018-112725,EH-14125,OFF-AR-10003759,2018-01-30,12.74,0
CA-2018-112725,EH-14125,OFF-AR-10001227,2018-01-30,8.82,0
CA-2018-112725,EH-14125,FUR-CH-10000863,2018-01-30,120.784,0
CA-2016-136196,TP-21415,FUR-FU-10004017,2016-11-28,322.59,0
CA-2018-106068,RB-19330,OFF-BI-10000962,2018-10-23,9.762,0
CA-2018-106068,RB-19330,OFF-ST-10004507,2018-10-23,13.72,0
CA-2018-106068,RB-19330,TEC-AC-10002942,2018-10-23,55.2,0
CA-2018-106068,RB-19330,OFF-ST-10002344,2018-10-23,259.136,0
CA-2018-100160,CB-12025,OFF-LA-10002475,2018-09-07,29.24,0
CA-2018-100160,CB-12025,OFF-PA-10003072,2018-09-07,15.552,0
CA-2018-100160,CB-12025,OFF-EN-10001509,2018-09-07,4.896,0
CA-2017-139689,MP-17965,OFF-BI-10004781,2017-12-29,38.088,0
CA-2017-139689,MP-17965,OFF-BI-10000145,2017-12-29,2.808,0
CA-2016-101091,SW-20245,TEC-AC-10003280,2016-12-05,47.984,0
CA-2016-101091,SW-20245,OFF-BI-10001107,2016-12-05,26.064,0
CA-2015-126907,SM-20950,OFF-PA-10000533,2015-11-01,15.696,0
US-2017-164588,AP-10915,OFF-AR-10003056,2017-04-16,12.84,0
CA-2018-115546,AH-10465,TEC-PH-10002834,2018-05-14,539.97,1
CA-2018-115546,AH-10465,OFF-ST-10002214,2018-05-14,22.58,0
CA-2016-163587,EP-13915,OFF-LA-10004484,2016-03-14,16.52,0
CA-2016-163587,EP-13915,OFF-BI-10003091,2016-03-14,671.94,1
US-2018-106131,TP-21565,TEC-AC-10003027,2018-01-14,169.064,0
US-2018-106131,TP-21565,OFF-ST-10003638,2018-01-14,168.624,0
CA-2016-160213,AR-10825,OFF-PA-10003848,2016-03-08,19.44,0
CA-2015-157924,HA-14920,OFF-ST-10002352,2015-10-11,31.92,0
CA-2015-157924,HA-14920,FUR-CH-10000229,2015-10-11,433.568,0
CA-2016-100216,HJ-14875,OFF-PA-10000788,2016-04-13,31.104,0
CA-2016-100216,HJ-14875,OFF-PA-10002968,2016-04-13,54.816,0
CA-2018-100601,JK-15370,OFF-ST-10002486,2018-11-16,48.86,0
CA-2017-152163,JF-15355,OFF-BI-10002215,2017-07-01,14.2,0
CA-2017-152163,JF-15355,OFF-PA-10000788,2017-07-01,12.96,0
CA-2017-152163,JF-15355,OFF-BI-10003364,2017-07-01,58.34,0
CA-2016-154340,EK-13795,OFF-AR-10003582,2016-11-29,56.3,0
CA-2015-128846,RS-19765,TEC-PH-10003273,2015-04-07,629.95,1
CA-2015-128846,RS-19765,OFF-PA-10000100,2015-04-07,122.97,0
CA-2017-148593,BD-11320,OFF-PA-10001776,2017-06-16,46.35,0
US-2018-119039,BF-11170,OFF-BI-10004182,2018-03-06,14.976,0
CA-2018-128426,JK-15730,OFF-BI-10000756,2018-10-07,4.24,0
US-2018-136868,CR-12820,TEC-AC-10001539,2018-10-06,319.96,0
US-2018-136868,CR-12820,OFF-PA-10002377,2018-10-06,17.04,0
US-2018-136868,CR-12820,OFF-ST-10000991,2018-10-06,344.91,0
CA-2017-143749,AG-10300,FUR-BO-10002853,2017-12-05,81.94,0
CA-2017-111493,CM-12160,TEC-AC-10004510,2017-10-21,98.16,0
CA-2018-112536,SG-20890,OFF-BI-10003712,2018-05-18,6.874,0
CA-2018-112536,SG-20890,OFF-BI-10002571,2018-05-18,1.996,0
CA-2018-112536,SG-20890,OFF-ST-10004835,2018-05-18,8.928,0
CA-2017-157714,CS-12175,OFF-PA-10004022,2017-09-26,9.99,0
CA-2018-166709,HL-15040,TEC-CO-10004722,2018-11-17,10499.97,1
CA-2016-129392,DM-13015,OFF-PA-10004248,2016-07-08,21.12,0
CA-2016-150875,HK-14890,FUR-TA-10000577,2016-11-16,696.42,1
CA-2016-150875,HK-14890,TEC-PH-10001254,2016-11-16,304.776,0
CA-2016-154200,BG-11740,OFF-AR-10001044,2016-06-18,51.98,0
CA-2017-124233,CK-12595,FUR-FU-10002597,2017-04-08,24.7,0
US-2016-134271,RF-19735,OFF-LA-10004093,2016-04-18,21.93,0
US-2017-161683,CJ-12010,OFF-AP-10000179,2017-12-03,394.816,0
US-2017-161683,CJ-12010,OFF-BI-10001072,2017-12-03,18.192,0
CA-2016-143105,MA-17560,OFF-LA-10004093,2016-12-10,7.31,0
CA-2016-143105,MA-17560,TEC-CO-10002095,2016-12-10,799.984,1
CA-2016-143105,MA-17560,OFF-PA-10002713,2016-12-10,41.28,0
CA-2016-143105,MA-17560,OFF-PA-10002254,2016-12-10,184.66,0
CA-2015-145387,AM-10705,OFF-AR-10001683,2015-10-31,49.25,0
CA-2015-145387,AM-10705,OFF-PA-10002195,2015-10-31,10.16,0
CA-2015-145387,AM-10705,FUR-FU-10002364,2015-10-31,14.76,0
CA-2015-145387,AM-10705,OFF-BI-10004001,2015-10-31,34.08,0
CA-2015-145387,AM-10705,FUR-FU-10000023,2015-10-31,17.67,0
CA-2015-145387,AM-10705,FUR-CH-10002320,2015-10-31,1604.9,1
CA-2015-145387,AM-10705,FUR-TA-10003238,2015-10-31,385.686,0
CA-2018-109715,AH-10585,OFF-PA-10004965,2018-12-09,15.984,0
CA-2015-166457,PF-19120,OFF-PA-10003016,2015-05-05,9.42,0
CA-2015-166457,PF-19120,OFF-AR-10003651,2015-05-05,6.56,0
CA-2015-166457,PF-19120,OFF-PA-10001363,2015-05-05,24.56,0
CA-2017-164637,RD-19480,OFF-BI-10003876,2017-03-04,128.4,0
CA-2015-103590,JL-15505,OFF-EN-10004007,2015-11-30,62.28,0
CA-2016-111234,AB-10600,OFF-LA-10002271,2016-02-18,9.24,0
CA-2018-149881,NC-18535,FUR-BO-10003894,2018-04-01,482.664,0
CA-2018-149881,NC-18535,TEC-MA-10000418,2018-04-01,4799.984,1
CA-2018-134565,TB-21400,OFF-PA-10004243,2018-06-11,37.94,0
CA-2018-134565,TB-21400,OFF-BI-10001759,2018-06-11,18.288,0
CA-2018-134565,TB-21400,TEC-MA-10001570,2018-06-11,385.8,0
CA-2018-134565,TB-21400,OFF-ST-10004804,2018-06-11,102.96,0
CA-2018-134565,TB-21400,FUR-BO-10001519,2018-06-11,174.42,0
CA-2017-108644,SJ-20215,OFF-BI-10000343,2017-09-30,1.964,0
US-2015-102631,EB-13840,FUR-FU-10003930,2015-12-13,94.428,0
CA-2018-120327,WB-21850,OFF-FA-10004854,2018-11-11,45.92,0
CA-2016-154970,SR-20740,FUR-CH-10003396,2016-01-05,61.584,0
CA-2017-113803,VG-21805,OFF-PA-10001994,2017-03-24,22.48,0
CA-2018-100223,LS-16945,FUR-FU-10003601,2018-07-05,332.028,0
CA-2018-100223,LS-16945,OFF-BI-10003429,2018-07-05,11.394,0
CA-2018-100223,LS-16945,OFF-PA-10000232,2018-07-05,15.552,0
CA-2018-100223,LS-16945,OFF-PA-10002195,2018-07-05,31.104,0
CA-2018-100223,LS-16945,OFF-BI-10004492,2018-07-05,6.316,0
CA-2015-168823,MA-17560,OFF-PA-10004000,2015-09-21,11.352,0
CA-2015-168823,MA-17560,OFF-LA-10004425,2015-09-21,20.808,0
CA-2017-162404,NF-18475,OFF-BI-10000948,2017-07-23,11.416,0
CA-2018-104024,MD-17860,OFF-AR-10001972,2018-08-29,9.408,0
CA-2018-147144,MZ-17335,OFF-AR-10004587,2018-03-26,19.83,0
CA-2018-158673,KB-16600,OFF-PA-10000994,2018-12-29,209.7,0
CA-2015-133704,MA-17995,OFF-AP-10001366,2015-09-20,43.92,0
CA-2015-133704,MA-17995,OFF-BI-10001636,2015-09-20,20.232,0
CA-2017-159142,ME-17320,TEC-PH-10001448,2017-04-04,149.97,0
CA-2017-159142,ME-17320,OFF-PA-10001776,2017-04-04,27.81,0
CA-2015-138436,JD-15895,TEC-AC-10002323,2015-03-26,66.3,0
CA-2018-117702,LS-16975,OFF-AR-10004582,2018-11-28,1.64,0
CA-2018-117702,LS-16975,FUR-FU-10000576,2018-11-28,1049.2,1
CA-2018-117702,LS-16975,FUR-FU-10004270,2018-11-28,20.9,0
CA-2017-157336,SJ-20500,OFF-BI-10004236,2017-12-01,88.08,0
CA-2017-157336,SJ-20500,FUR-CH-10004997,2017-12-01,751.92,1
CA-2015-168130,BS-11365,FUR-CH-10000988,2015-09-19,887.103,1
CA-2016-155068,RA-19285,TEC-PH-10004897,2016-10-23,55.944,0
CA-2016-155068,RA-19285,OFF-AR-10002656,2016-10-23,10.688,0
CA-2016-155068,RA-19285,TEC-PH-10004924,2016-10-23,11.824,0
CA-2018-163160,TS-21610,OFF-PA-10003127,2018-10-13,63.312,0
CA-2018-163160,TS-21610,OFF-BI-10000778,2018-10-13,96.784,0
CA-2018-163160,TS-21610,FUR-FU-10001424,2018-10-13,10.476,0
CA-2016-101924,KB-16585,OFF-BI-10000962,2016-09-04,9.762,0
CA-2017-124793,MM-18280,FUR-CH-10002880,2017-03-14,196.784,0
CA-2018-118367,LO-17170,OFF-EN-10004386,2018-10-28,47.98,0
CA-2018-164819,RS-19420,OFF-LA-10001045,2018-10-15,13.05,0
CA-2018-158344,CC-12475,TEC-AC-10002006,2018-08-07,63.96,0
CA-2018-123351,KT-16480,OFF-AP-10001242,2018-09-21,80.48,0
CA-2018-110429,DM-13015,OFF-BI-10000216,2018-11-03,11.673,0
US-2017-131611,EP-13915,FUR-TA-10002774,2017-11-05,863.128,1
US-2017-131611,EP-13915,OFF-BI-10004364,2017-11-05,3.564,0
US-2017-131611,EP-13915,FUR-BO-10000780,2017-11-05,956.6648,1
US-2017-131611,EP-13915,OFF-BI-10001989,2017-11-05,12.588,0
US-2017-131611,EP-13915,TEC-AC-10004001,2017-11-05,171.96,0
US-2018-124821,AM-10705,FUR-TA-10000688,2018-06-25,871.4,1
CA-2016-166975,SH-20635,FUR-FU-10003930,2016-11-26,692.472,1
CA-2017-123806,LA-16780,FUR-FU-10000965,2017-11-24,207.76,0
US-2018-158505,SF-20200,TEC-PH-10004071,2018-07-21,71.928,0
US-2018-158505,SF-20200,OFF-AR-10001044,2018-07-21,25.99,0
CA-2016-142692,AG-10495,OFF-BI-10004140,2016-10-23,3.592,0
CA-2016-123456,KN-16450,OFF-AP-10002684,2016-07-09,48.632,0
CA-2018-151358,NF-18595,OFF-ST-10000046,2018-08-18,323.1,0
US-2017-107440,BS-11365,TEC-MA-10001047,2017-04-16,9099.93,1
US-2017-107440,BS-11365,FUR-FU-10000550,2017-04-16,9.96,0
US-2017-107440,BS-11365,OFF-BI-10002432,2017-04-16,25.3,0
CA-2015-166989,RM-19675,OFF-PA-10004470,2015-11-14,11.36,0
CA-2015-166989,RM-19675,FUR-CH-10001797,2015-11-14,69.264,0
CA-2015-103100,AB-10105,OFF-LA-10003720,2015-12-20,3.69,0
CA-2015-103100,AB-10105,OFF-BI-10004600,2015-12-20,1103.97,1
CA-2016-105690,CA-11965,FUR-BO-10003965,2016-11-21,246.1328,0
CA-2016-105690,CA-11965,OFF-LA-10000240,2016-11-21,11.696,0
CA-2016-105690,CA-11965,TEC-CO-10001571,2016-11-21,439.992,0
CA-2018-127516,EH-14005,OFF-ST-10000736,2018-12-28,64.784,0
US-2016-117184,ON-18715,OFF-BI-10002082,2016-05-17,33.28,0
US-2016-117184,ON-18715,OFF-PA-10002250,2016-05-17,14.088,0
CA-2018-102407,AT-10435,OFF-AR-10000122,2018-12-09,11.16,0
CA-2018-102407,AT-10435,FUR-TA-10003748,2018-12-09,896.328,1
CA-2018-102407,AT-10435,OFF-AP-10001394,2018-12-09,189.0,0
CA-2018-130967,EB-13870,TEC-PH-10004896,2018-03-10,53.982,0
CA-2018-101581,DW-13195,FUR-TA-10002607,2018-10-22,177.225,0
CA-2018-169124,MB-17305,FUR-FU-10001215,2018-07-03,129.39,0
CA-2018-117261,TH-21235,OFF-ST-10000419,2018-09-04,54.32,0
CA-2018-129021,PO-18850,TEC-PH-10001459,2018-08-23,4367.896,1
CA-2018-129021,PO-18850,OFF-PA-10000241,2018-08-23,49.568,0
CA-2018-129021,PO-18850,OFF-AP-10003040,2018-08-23,161.376,0
CA-2018-129021,PO-18850,FUR-FU-10001852,2018-08-23,2.784,0
CA-2018-129021,PO-18850,OFF-PA-10000141,2018-08-23,8.72,0
CA-2015-123253,DE-13255,OFF-AR-10002804,2015-08-22,3.912,0
CA-2017-121601,MO-17500,OFF-EN-10003862,2017-10-04,59.752,0
CA-2015-162278,AH-10585,FUR-FU-10000448,2015-10-26,63.92,0
CA-2015-162278,AH-10585,TEC-PH-10000526,2015-10-26,383.96,0
CA-2017-161095,CS-12250,OFF-BI-10002764,2017-06-28,7.752,0
CA-2017-161095,CS-12250,OFF-BI-10001524,2017-06-28,33.568,0
CA-2015-125829,WB-21850,TEC-PH-10001079,2015-11-04,666.344,1
CA-2015-125829,WB-21850,FUR-TA-10002041,2015-11-04,573.728,1
CA-2015-125829,WB-21850,OFF-BI-10001036,2015-11-04,21.936,0
CA-2015-125829,WB-21850,OFF-PA-10000223,2015-11-04,19.44,0
CA-2015-125829,WB-21850,TEC-MA-10003246,2015-11-04,447.968,0
CA-2015-123127,SP-20620,OFF-AP-10001962,2015-09-08,16.78,0
CA-2016-115945,AB-10165,OFF-AR-10004062,2016-06-25,20.96,0
CA-2016-115945,AB-10165,OFF-BI-10004330,2016-06-25,88.752,0
CA-2016-115945,AB-10165,OFF-ST-10001963,2016-06-25,304.23,0
CA-2016-136735,HA-14920,OFF-EN-10002230,2016-07-26,167.86,0
US-2018-136189,DC-13285,FUR-FU-10000175,2018-12-07,82.38,0
CA-2015-152345,ST-20530,TEC-PH-10004897,2015-12-29,23.976,0
CA-2015-152345,ST-20530,OFF-ST-10003123,2015-12-29,33.29,0
US-2016-147662,KB-16315,OFF-BI-10001658,2016-02-14,14.952,0
US-2016-147662,KB-16315,TEC-PH-10002834,2016-02-14,323.982,0
US-2016-147662,KB-16315,OFF-BI-10002160,2016-02-14,2.286,0
US-2016-147662,KB-16315,OFF-AR-10004999,2016-02-14,14.352,0
US-2016-147662,KB-16315,TEC-AC-10003280,2016-02-14,71.976,0
CA-2017-153346,TB-21355,OFF-AR-10000315,2017-01-25,9.21,0
CA-2017-153346,TB-21355,OFF-PA-10000007,2017-01-25,18.0,0
CA-2018-118360,JC-15775,OFF-PA-10000791,2018-04-01,42.93,0
CA-2018-149853,PO-18850,OFF-PA-10000556,2018-10-03,15.552,0
CA-2018-149853,PO-18850,OFF-AP-10000804,2018-10-03,17.92,0
CA-2018-107909,SS-20875,TEC-AC-10001998,2018-09-01,19.99,0
CA-2018-107909,SS-20875,OFF-BI-10003476,2018-09-01,22.92,0
CA-2016-112375,RD-19720,TEC-AC-10003237,2016-12-21,50.88,0
CA-2016-112375,RD-19720,OFF-EN-10003798,2016-12-21,27.312,0
CA-2016-154795,GZ-14470,OFF-EN-10003068,2016-12-20,7.92,0
CA-2016-154795,GZ-14470,FUR-FU-10002088,2016-12-20,14.368,0
CA-2016-125234,SN-20710,TEC-AC-10000158,2016-11-27,107.97,0
CA-2016-125234,SN-20710,OFF-PA-10000482,2016-11-27,113.82,0
CA-2018-133501,DK-12895,OFF-PA-10004888,2018-08-27,5.184,0
US-2015-129609,VM-21835,OFF-AR-10003478,2015-03-22,16.28,0
CA-2018-130309,GB-14575,OFF-ST-10003208,2018-12-17,544.38,1
CA-2018-105410,ND-18370,OFF-BI-10004970,2018-03-19,19.824,0
CA-2018-105410,ND-18370,TEC-PH-10000038,2018-03-19,657.504,1
CA-2018-105410,ND-18370,TEC-AC-10001552,2018-03-19,99.54,0
CA-2018-105410,ND-18370,TEC-AC-10002926,2018-03-19,199.96,0
CA-2017-120355,MM-17260,FUR-CH-10001394,2017-09-18,631.782,1
CA-2017-120355,MM-17260,FUR-FU-10004053,2017-09-18,60.72,0
CA-2018-169894,MV-17485,OFF-BI-10004230,2018-11-24,20.724,0
CA-2018-169894,MV-17485,OFF-ST-10000060,2018-11-24,415.872,0
US-2018-100482,JL-15130,OFF-ST-10001325,2018-04-11,16.768,0
US-2018-100482,JL-15130,TEC-AC-10003441,2018-04-11,27.12,0
CA-2018-107748,AG-10330,TEC-PH-10003215,2018-12-10,95.84,0
CA-2018-107748,AG-10330,OFF-PA-10002005,2018-12-10,12.96,0
CA-2018-153654,MD-17860,OFF-BI-10004465,2018-11-24,19.008,0
CA-2016-155600,RO-19780,OFF-BI-10000545,2016-12-04,1598.058,1
CA-2016-155600,RO-19780,OFF-AR-10003752,2016-12-04,36.96,0
CA-2018-162565,RR-19315,OFF-PA-10001937,2018-12-11,10.368,0
CA-2018-162565,RR-19315,FUR-FU-10004306,2018-12-11,77.72,0
CA-2018-162565,RR-19315,FUR-CH-10003973,2018-12-11,520.464,1
CA-2017-127642,CP-12340,OFF-PA-10000565,2017-05-21,111.96,0
US-2018-163195,LL-16840,TEC-PH-10003875,2018-02-17,29.16,0
CA-2018-111332,NC-18340,OFF-AR-10001953,2018-05-20,131.94,0
CA-2018-111332,NC-18340,OFF-AR-10001374,2018-05-20,25.92,0
CA-2018-111332,NC-18340,OFF-ST-10003816,2018-05-20,704.76,1
CA-2018-111332,NC-18340,OFF-FA-10001843,2018-05-20,7.41,0
CA-2018-111332,NC-18340,OFF-AR-10000657,2018-05-20,21.5,0
CA-2018-117044,HA-14920,OFF-FA-10000936,2018-09-11,10.528,0
CA-2018-117044,HA-14920,OFF-PA-10003657,2018-09-11,20.544,0
US-2017-165078,MA-17995,OFF-BI-10001989,2017-11-05,104.9,0
US-2017-165078,MA-17995,OFF-AR-10002987,2017-11-05,39.68,0
US-2017-165078,MA-17995,OFF-LA-10000414,2017-11-05,51.75,0
US-2018-169320,LH-16900,OFF-AR-10003602,2018-07-23,11.68,0
US-2018-169320,LH-16900,TEC-AC-10002550,2018-07-23,159.75,0
CA-2017-158575,SB-20290,OFF-AP-10002998,2017-11-18,103.968,0
CA-2015-166954,BT-11305,FUR-FU-10003708,2015-04-25,303.25,0
CA-2015-166954,BT-11305,OFF-AP-10001391,2015-04-25,270.72,0
CA-2015-166954,BT-11305,FUR-CH-10003973,2015-04-25,1487.04,1
CA-2016-140830,PS-18970,OFF-EN-10000461,2016-11-30,17.48,0
CA-2016-140830,PS-18970,OFF-EN-10002831,2016-11-30,71.88,0
CA-2016-152891,TB-21625,OFF-AR-10004648,2016-10-25,60.45,0
CA-2016-152891,TB-21625,FUR-TA-10001857,2016-10-25,253.176,0
US-2016-122784,RA-19915,OFF-BI-10000546,2016-07-20,2.88,0
US-2016-122784,RA-19915,FUR-BO-10004690,2016-07-20,384.944,0
US-2016-122784,RA-19915,TEC-PH-10001557,2016-07-20,153.584,0
US-2016-122784,RA-19915,FUR-BO-10002545,2016-07-20,913.43,1
CA-2017-156811,BP-11095,OFF-AP-10001366,2017-10-27,43.92,0
CA-2017-156811,BP-11095,OFF-BI-10001628,2017-10-27,25.032,0
CA-2018-111556,CD-11920,OFF-PA-10003651,2018-11-20,46.76,0
CA-2018-111556,CD-11920,FUR-BO-10003159,2018-11-20,183.968,0
CA-2018-111556,CD-11920,TEC-PH-10001459,2018-11-20,1259.97,1
CA-2018-111556,CD-11920,OFF-AR-10004602,2018-11-20,68.97,0
CA-2017-108868,KB-16585,OFF-AR-10001953,2017-09-08,70.368,0
CA-2017-108868,KB-16585,TEC-PH-10000923,2017-09-08,59.96,0
CA-2015-142965,SW-20245,OFF-ST-10002583,2015-07-20,25.984,0
CA-2015-142965,SW-20245,OFF-BI-10000977,2015-07-20,27.36,0
CA-2017-148740,AH-10690,TEC-PH-10002549,2017-11-15,361.376,0
US-2015-138758,JL-15835,FUR-CH-10002880,2015-07-07,172.186,0
US-2015-138758,JL-15835,FUR-FU-10003039,2015-07-07,69.008,0
CA-2017-131737,GZ-14470,OFF-EN-10003055,2017-03-17,199.9,0
CA-2017-131737,GZ-14470,OFF-AP-10002945,2017-03-17,901.95,1
CA-2017-131737,GZ-14470,FUR-FU-10004306,2017-03-17,971.5,1
CA-2017-114538,RC-19825,OFF-AR-10002445,2017-12-26,11.328,0
CA-2015-127936,CL-12565,OFF-AR-10002445,2015-09-02,21.24,0
CA-2016-164336,MW-18220,TEC-AC-10002345,2016-07-05,34.8,0
CA-2016-164336,MW-18220,OFF-ST-10001558,2016-07-05,38.976,0
CA-2017-100041,BF-10975,OFF-PA-10001622,2017-11-20,9.08,0
CA-2017-100041,BF-10975,OFF-PA-10000418,2017-11-20,314.55,0
CA-2017-100041,BF-10975,OFF-BI-10000343,2017-11-20,4.91,0
US-2015-154879,SN-20710,OFF-LA-10004425,2015-05-06,5.78,0
US-2015-154879,SN-20710,OFF-AR-10001897,2015-05-06,107.94,0
CA-2015-130624,TB-21280,OFF-PA-10003883,2015-06-21,19.65,0
CA-2015-130624,TB-21280,TEC-PH-10003963,2015-06-21,617.97,1
CA-2015-130624,TB-21280,OFF-AP-10001303,2015-06-21,59.7,0
CA-2018-132339,JB-15400,OFF-BI-10003925,2018-08-19,387.99,0
CA-2015-153983,AH-10210,TEC-PH-10004586,2015-11-29,575.92,1
CA-2015-153983,AH-10210,OFF-FA-10003495,2015-11-29,30.4,0
CA-2018-112900,KL-16645,OFF-BI-10002867,2018-04-09,478.24,0
CA-2015-160157,MH-17455,FUR-FU-10003773,2015-12-20,190.848,0
CA-2015-139633,EC-14050,OFF-BI-10002954,2015-12-17,5.484,0
CA-2016-163090,GH-14665,OFF-SU-10002537,2016-11-17,40.92,0
CA-2015-117016,SC-20095,OFF-AR-10001374,2015-03-04,15.552,0
CA-2018-159464,TB-21355,OFF-AP-10001492,2018-05-18,17.24,0
CA-2018-159464,TB-21355,FUR-BO-10003546,2018-05-18,302.94,0
CA-2018-159464,TB-21355,TEC-PH-10002185,2018-05-18,34.75,0
CA-2018-159464,TB-21355,OFF-BI-10000315,2018-05-18,113.94,0
CA-2018-159464,TB-21355,TEC-PH-10002350,2018-05-18,55.98,0
US-2018-103226,DW-13195,OFF-PA-10002666,2018-09-22,27.18,0
CA-2018-119452,CL-12565,FUR-CH-10004495,2018-03-21,1805.88,1
CA-2018-147725,LT-17110,OFF-AR-10001725,2018-09-14,70.95,0
CA-2017-168893,AP-10915,OFF-FA-10002280,2017-11-03,20.0,0
CA-2017-168893,AP-10915,OFF-AR-10001770,2017-11-03,7.98,0
CA-2017-168893,AP-10915,FUR-FU-10002885,2017-11-03,24.1,0
CA-2017-168893,AP-10915,OFF-AR-10003772,2017-11-03,8.75,0
CA-2017-168893,AP-10915,FUR-TA-10003392,2017-11-03,842.94,1
CA-2017-163398,CB-12415,OFF-BI-10000014,2017-05-03,2.182,0
CA-2017-163398,CB-12415,OFF-AR-10003217,2017-05-03,27.384,0
CA-2017-163398,CB-12415,OFF-AP-10002403,2017-05-03,26.406,0
CA-2017-162726,MT-17815,OFF-PA-10001972,2017-12-27,10.368,0
CA-2017-162726,MT-17815,OFF-PA-10004041,2017-12-27,23.68,0
US-2017-111290,DK-13375,TEC-AC-10004975,2017-07-22,109.95,0
US-2017-111290,DK-13375,OFF-ST-10001932,2017-07-22,965.85,1
US-2017-111290,DK-13375,OFF-AR-10001761,2017-07-22,29.2,0
US-2017-111290,DK-13375,OFF-PA-10002262,2017-07-22,32.4,0
US-2015-147704,SR-20740,OFF-EN-10004483,2015-11-16,78.35,0
US-2015-147704,SR-20740,OFF-PA-10003270,2015-11-16,31.68,0
US-2015-147704,SR-20740,OFF-BI-10001634,2015-11-16,29.12,0
US-2015-147704,SR-20740,OFF-ST-10000675,2015-11-16,169.45,0
CA-2016-121965,LH-17155,FUR-FU-10000732,2016-06-19,12.56,0
CA-2016-121965,LH-17155,OFF-PA-10004355,2016-06-19,6.48,0
CA-2016-121965,LH-17155,OFF-EN-10000056,2016-06-19,186.69,0
CA-2017-147137,AA-10645,FUR-FU-10000221,2017-07-04,25.4,0
CA-2017-147137,AA-10645,OFF-EN-10003567,2017-07-04,43.96,0
CA-2017-147137,AA-10645,FUR-BO-10001811,2017-07-04,1279.165,1
CA-2017-147137,AA-10645,OFF-ST-10002486,2017-07-04,27.92,0
US-2016-146745,AS-10630,FUR-CH-10002372,2016-09-03,129.568,0
US-2016-146745,AS-10630,OFF-BI-10003274,2016-09-03,6.368,0
CA-2018-115175,MC-17575,OFF-PA-10001878,2018-08-07,244.55,0
CA-2018-105851,SE-20110,OFF-SU-10002881,2018-03-13,1332.496,1
US-2018-125717,DS-13030,FUR-FU-10001979,2018-09-28,32.776,0
US-2018-125717,DS-13030,OFF-ST-10001522,2018-09-28,147.184,0
US-2018-125717,DS-13030,TEC-AC-10003657,2018-09-28,54.384,0
US-2018-125717,DS-13030,OFF-BI-10001718,2018-09-28,76.776,0
US-2018-125717,DS-13030,OFF-PA-10003022,2018-09-28,14.352,0
US-2018-125717,DS-13030,OFF-AP-10000891,2018-09-28,209.792,0
CA-2016-163895,NS-18640,OFF-BI-10004970,2016-08-07,3.304,0
CA-2018-168641,KA-16525,OFF-AR-10003759,2018-11-24,16.38,0
CA-2018-168641,KA-16525,OFF-EN-10003001,2018-11-24,167.96,0
